topic,key,t_s,value
/control/diagnostics,cycle_time_ms,39.42,0.0
/control/diagnostics,cycle_time_ms,39.44,0.0
/control/diagnostics,cycle_time_ms,39.46,0.0
/control/diagnostics,cycle_time_ms,39.48,0.0
/control/diagnostics,cycle_time_ms,39.5,0.0
/planning/diagnostics,cycle_ms,39.509,11.244782
/control/diagnostics,cycle_time_ms,39.52,0.0
/control/diagnostics,cycle_time_ms,39.54,0.0
/control/diagnostics,cycle_time_ms,39.56,0.0
/control/diagnostics,cycle_time_ms,39.58,0.0
/control/diagnostics,cycle_time_ms,39.6,0.0
/planning/diagnostics,cycle_ms,39.605,11.881533
/control/diagnostics,cycle_time_ms,39.62,0.0
/control/diagnostics,cycle_time_ms,39.64,0.0
/control/diagnostics,cycle_time_ms,39.66,0.0
/control/diagnostics,cycle_time_ms,39.68,0.0
/control/diagnostics,cycle_time_ms,39.7,0.0
/planning/diagnostics,cycle_ms,39.71,12.23139
/control/diagnostics,cycle_time_ms,39.72,0.0
/control/diagnostics,cycle_time_ms,39.74,0.0
/control/diagnostics,cycle_time_ms,39.76,0.0
/control/diagnostics,cycle_time_ms,39.78,0.0
/control/diagnostics,cycle_time_ms,39.8,0.0
/planning/diagnostics,cycle_ms,39.807,12.363043
/control/diagnostics,cycle_time_ms,39.82,0.0
/control/diagnostics,cycle_time_ms,39.84,0.0
/control/diagnostics,cycle_time_ms,39.86,0.0
/control/diagnostics,cycle_time_ms,39.88,0.0
/control/diagnostics,cycle_time_ms,39.9,0.0
/planning/diagnostics,cycle_ms,39.911,13.716301
/control/diagnostics,cycle_time_ms,39.92,0.0
/control/diagnostics,cycle_time_ms,39.94,0.0
/control/diagnostics,cycle_time_ms,39.96,0.0
/control/diagnostics,cycle_time_ms,39.98,0.0
/control/diagnostics,cycle_time_ms,40.0,0.0
/planning/diagnostics,cycle_ms,40.008,15.165102
/control/diagnostics,cycle_time_ms,40.02,0.0
/perception/diagnostics,ground_ms,40.0,2.907669
/perception/diagnostics,cluster_ms,40.0,1.983649
/perception/diagnostics,fit_ms,40.0,1.078556
/perception/diagnostics,track_ms,40.0,0.1233
/perception/diagnostics,total_ms,40.0,6.212926
/control/diagnostics,cycle_time_ms,40.04,0.0
/control/diagnostics,cycle_time_ms,40.06,0.0
/control/diagnostics,cycle_time_ms,40.08,0.0
/control/diagnostics,cycle_time_ms,40.1,0.0
/planning/diagnostics,cycle_ms,40.109,14.292081
/control/diagnostics,cycle_time_ms,40.12,0.0
/control/diagnostics,cycle_time_ms,40.14,0.0
/control/diagnostics,cycle_time_ms,40.16,0.0
/control/diagnostics,cycle_time_ms,40.18,0.0
/control/diagnostics,cycle_time_ms,40.2,0.0
/planning/diagnostics,cycle_ms,40.208,14.733003
/control/diagnostics,cycle_time_ms,40.22,0.0
/control/diagnostics,cycle_time_ms,40.24,0.0
/control/diagnostics,cycle_time_ms,40.26,0.0
/control/diagnostics,cycle_time_ms,40.28,0.0
/control/diagnostics,cycle_time_ms,40.3,0.0
/planning/diagnostics,cycle_ms,40.309,14.110894
/control/diagnostics,cycle_time_ms,40.32,0.0
/control/diagnostics,cycle_time_ms,40.34,0.0
/control/diagnostics,cycle_time_ms,40.36,0.0
/control/diagnostics,cycle_time_ms,40.38,0.0
/control/diagnostics,cycle_time_ms,40.4,0.0
/planning/diagnostics,cycle_ms,40.41,15.548929
/control/diagnostics,cycle_time_ms,40.42,0.0
/control/diagnostics,cycle_time_ms,40.44,0.0
/control/diagnostics,cycle_time_ms,40.46,0.0
/control/diagnostics,cycle_time_ms,40.48,0.0
/control/diagnostics,cycle_time_ms,40.5,0.0
/planning/diagnostics,cycle_ms,40.508,15.664065
/control/diagnostics,cycle_time_ms,40.52,0.0
/control/diagnostics,cycle_time_ms,40.54,0.0
/control/diagnostics,cycle_time_ms,40.56,0.0
/control/diagnostics,cycle_time_ms,40.58,0.0
/control/diagnostics,cycle_time_ms,40.6,0.0
/planning/diagnostics,cycle_ms,40.615,17.426199
/control/diagnostics,cycle_time_ms,40.622,0.0
/control/diagnostics,cycle_time_ms,40.64,0.0
/control/diagnostics,cycle_time_ms,40.66,0.0
/control/diagnostics,cycle_time_ms,40.68,0.0
/control/diagnostics,cycle_time_ms,40.705,0.0
/planning/diagnostics,cycle_ms,40.712,16.633133
/control/diagnostics,cycle_time_ms,40.72,0.0
/control/diagnostics,cycle_time_ms,40.74,0.0
/control/diagnostics,cycle_time_ms,40.76,0.0
/control/diagnostics,cycle_time_ms,40.78,0.0
/control/diagnostics,cycle_time_ms,40.8,0.0
/planning/diagnostics,cycle_ms,40.81,16.037618
/control/diagnostics,cycle_time_ms,40.82,0.0
/control/diagnostics,cycle_time_ms,40.84,0.0
/control/diagnostics,cycle_time_ms,40.86,0.0
/control/diagnostics,cycle_time_ms,40.88,0.0
/control/diagnostics,cycle_time_ms,40.9,0.0
/planning/diagnostics,cycle_ms,40.915,16.673219
/control/diagnostics,cycle_time_ms,40.924,4.0
/control/diagnostics,cycle_time_ms,40.94,0.0
/control/diagnostics,cycle_time_ms,40.96,0.0
/control/diagnostics,cycle_time_ms,40.98,0.0
/control/diagnostics,cycle_time_ms,41.0,0.0
/planning/diagnostics,cycle_ms,41.008,13.774003
/control/diagnostics,cycle_time_ms,41.02,0.0
/perception/diagnostics,ground_ms,41.0,2.936325
/perception/diagnostics,cluster_ms,41.0,2.1621
/perception/diagnostics,fit_ms,41.0,1.162913
/perception/diagnostics,track_ms,41.0,0.066844
/perception/diagnostics,total_ms,41.0,6.437205
/control/diagnostics,cycle_time_ms,41.04,0.0
/control/diagnostics,cycle_time_ms,41.06,0.0
/control/diagnostics,cycle_time_ms,41.08,0.0
/control/diagnostics,cycle_time_ms,41.1,0.0
/planning/diagnostics,cycle_ms,41.107,14.606065
/control/diagnostics,cycle_time_ms,41.12,0.0
/control/diagnostics,cycle_time_ms,41.14,0.0
/control/diagnostics,cycle_time_ms,41.16,0.0
/control/diagnostics,cycle_time_ms,41.18,0.0
/control/diagnostics,cycle_time_ms,41.2,0.0
/planning/diagnostics,cycle_ms,41.211,15.607227
/control/diagnostics,cycle_time_ms,41.22,0.0
/control/diagnostics,cycle_time_ms,41.24,0.0
/control/diagnostics,cycle_time_ms,41.26,0.0
/control/diagnostics,cycle_time_ms,41.28,0.0
/control/diagnostics,cycle_time_ms,41.3,0.0
/planning/diagnostics,cycle_ms,41.312,15.702319
/control/diagnostics,cycle_time_ms,41.32,0.0
/control/diagnostics,cycle_time_ms,41.34,0.0
/control/diagnostics,cycle_time_ms,41.36,0.0
/control/diagnostics,cycle_time_ms,41.38,0.0
/control/diagnostics,cycle_time_ms,41.4,0.0
/planning/diagnostics,cycle_ms,41.411,13.618871
/control/diagnostics,cycle_time_ms,41.42,0.0
/control/diagnostics,cycle_time_ms,41.44,0.0
/control/diagnostics,cycle_time_ms,41.46,0.0
/control/diagnostics,cycle_time_ms,41.48,0.0
/control/diagnostics,cycle_time_ms,41.5,0.0
/planning/diagnostics,cycle_ms,41.51,13.462865
/control/diagnostics,cycle_time_ms,41.52,0.0
/control/diagnostics,cycle_time_ms,41.54,0.0
/control/diagnostics,cycle_time_ms,41.56,0.0
/control/diagnostics,cycle_time_ms,41.58,0.0
/control/diagnostics,cycle_time_ms,41.6,0.0
/planning/diagnostics,cycle_ms,41.604,12.540006
/control/diagnostics,cycle_time_ms,41.62,0.0
/control/diagnostics,cycle_time_ms,41.64,0.0
/control/diagnostics,cycle_time_ms,41.66,0.0
/control/diagnostics,cycle_time_ms,41.68,0.0
/control/diagnostics,cycle_time_ms,41.7,0.0
/planning/diagnostics,cycle_ms,41.707,14.315605
/control/diagnostics,cycle_time_ms,41.72,0.0
/control/diagnostics,cycle_time_ms,41.74,0.0
/control/diagnostics,cycle_time_ms,41.76,0.0
/control/diagnostics,cycle_time_ms,41.78,0.0
/control/diagnostics,cycle_time_ms,41.8,0.0
/planning/diagnostics,cycle_ms,41.81,14.440879
/control/diagnostics,cycle_time_ms,41.82,0.0
/control/diagnostics,cycle_time_ms,41.84,0.0
/control/diagnostics,cycle_time_ms,41.86,0.0
/control/diagnostics,cycle_time_ms,41.88,0.0
/control/diagnostics,cycle_time_ms,41.9,0.0
/planning/diagnostics,cycle_ms,41.914,15.149908
/control/diagnostics,cycle_time_ms,41.92,0.0
/control/diagnostics,cycle_time_ms,41.94,0.0
/control/diagnostics,cycle_time_ms,41.96,0.0
/control/diagnostics,cycle_time_ms,41.98,0.0
/control/diagnostics,cycle_time_ms,42.0,0.0
/planning/diagnostics,cycle_ms,42.007,13.80509
/control/diagnostics,cycle_time_ms,42.02,0.0
/perception/diagnostics,ground_ms,42.0,2.957841
/perception/diagnostics,cluster_ms,42.0,2.212915
/perception/diagnostics,fit_ms,42.0,0.948784
/perception/diagnostics,track_ms,42.0,0.121166
/perception/diagnostics,total_ms,42.0,6.354979
/control/diagnostics,cycle_time_ms,42.04,0.0
/control/diagnostics,cycle_time_ms,42.06,0.0
/control/diagnostics,cycle_time_ms,42.08,0.0
/control/diagnostics,cycle_time_ms,42.1,0.0
/planning/diagnostics,cycle_ms,42.113,14.019403
/control/diagnostics,cycle_time_ms,42.12,0.0
/control/diagnostics,cycle_time_ms,42.14,0.0
/control/diagnostics,cycle_time_ms,42.16,0.0
/control/diagnostics,cycle_time_ms,42.18,0.0
/control/diagnostics,cycle_time_ms,42.2,0.0
/planning/diagnostics,cycle_ms,42.208,12.197856
/control/diagnostics,cycle_time_ms,42.22,0.0
/control/diagnostics,cycle_time_ms,42.24,0.0
/control/diagnostics,cycle_time_ms,42.26,0.0
/control/diagnostics,cycle_time_ms,42.28,0.0
/control/diagnostics,cycle_time_ms,42.3,0.0
/planning/diagnostics,cycle_ms,42.311,13.681138
/control/diagnostics,cycle_time_ms,42.32,0.0
/control/diagnostics,cycle_time_ms,42.34,0.0
/control/diagnostics,cycle_time_ms,42.36,0.0
/control/diagnostics,cycle_time_ms,42.38,0.0
/control/diagnostics,cycle_time_ms,42.4,0.0
/planning/diagnostics,cycle_ms,42.409,13.392507
/control/diagnostics,cycle_time_ms,42.42,0.0
/control/diagnostics,cycle_time_ms,42.44,0.0
/control/diagnostics,cycle_time_ms,42.46,0.0
/control/diagnostics,cycle_time_ms,42.48,0.0
/control/diagnostics,cycle_time_ms,42.5,0.0
/planning/diagnostics,cycle_ms,42.508,11.115733
/control/diagnostics,cycle_time_ms,42.52,0.0
/control/diagnostics,cycle_time_ms,42.54,0.0
/control/diagnostics,cycle_time_ms,42.56,0.0
/control/diagnostics,cycle_time_ms,42.58,0.0
/control/diagnostics,cycle_time_ms,42.6,0.0
/planning/diagnostics,cycle_ms,42.607,11.977267
/control/diagnostics,cycle_time_ms,42.62,0.0
/control/diagnostics,cycle_time_ms,42.64,0.0
/control/diagnostics,cycle_time_ms,42.66,0.0
/control/diagnostics,cycle_time_ms,42.68,0.0
/control/diagnostics,cycle_time_ms,42.7,0.0
/planning/diagnostics,cycle_ms,42.707,10.615295
/control/diagnostics,cycle_time_ms,42.72,0.0
/control/diagnostics,cycle_time_ms,42.74,0.0
/control/diagnostics,cycle_time_ms,42.76,0.0
/control/diagnostics,cycle_time_ms,42.78,0.0
/control/diagnostics,cycle_time_ms,42.8,0.0
/planning/diagnostics,cycle_ms,42.81,10.652516
/control/diagnostics,cycle_time_ms,42.82,0.0
/control/diagnostics,cycle_time_ms,42.84,0.0
/control/diagnostics,cycle_time_ms,42.86,0.0
/control/diagnostics,cycle_time_ms,42.88,0.0
/control/diagnostics,cycle_time_ms,42.9,0.0
/planning/diagnostics,cycle_ms,42.906,8.305049
/control/diagnostics,cycle_time_ms,42.92,0.0
/control/diagnostics,cycle_time_ms,42.94,0.0
/control/diagnostics,cycle_time_ms,42.96,0.0
/control/diagnostics,cycle_time_ms,42.98,0.0
/control/diagnostics,cycle_time_ms,43.0,0.0
/planning/diagnostics,cycle_ms,43.007,7.912237
/control/diagnostics,cycle_time_ms,43.02,0.0
/perception/diagnostics,ground_ms,43.0,3.16151
/perception/diagnostics,cluster_ms,43.0,1.960236
/perception/diagnostics,fit_ms,43.0,1.058329
/perception/diagnostics,track_ms,43.0,0.073216
/perception/diagnostics,total_ms,43.0,6.361872
/control/diagnostics,cycle_time_ms,43.04,0.0
/control/diagnostics,cycle_time_ms,43.06,0.0
/control/diagnostics,cycle_time_ms,43.08,0.0
/control/diagnostics,cycle_time_ms,43.1,0.0
/planning/diagnostics,cycle_ms,43.108,8.995925
/control/diagnostics,cycle_time_ms,43.12,0.0
/control/diagnostics,cycle_time_ms,43.14,0.0
/control/diagnostics,cycle_time_ms,43.16,0.0
/control/diagnostics,cycle_time_ms,43.18,0.0
/control/diagnostics,cycle_time_ms,43.2,0.0
/planning/diagnostics,cycle_ms,43.207,9.501497
/control/diagnostics,cycle_time_ms,43.22,0.0
/control/diagnostics,cycle_time_ms,43.24,0.0
/control/diagnostics,cycle_time_ms,43.26,0.0
/control/diagnostics,cycle_time_ms,43.28,0.0
/control/diagnostics,cycle_time_ms,43.3,0.0
/planning/diagnostics,cycle_ms,43.306,10.903299
/control/diagnostics,cycle_time_ms,43.32,0.0
/control/diagnostics,cycle_time_ms,43.34,0.0
/control/diagnostics,cycle_time_ms,43.36,0.0
/control/diagnostics,cycle_time_ms,43.38,0.0
/control/diagnostics,cycle_time_ms,43.4,0.0
/planning/diagnostics,cycle_ms,43.408,9.279269
/control/diagnostics,cycle_time_ms,43.42,0.0
/control/diagnostics,cycle_time_ms,43.44,0.0
/control/diagnostics,cycle_time_ms,43.46,0.0
/control/diagnostics,cycle_time_ms,43.48,0.0
/control/diagnostics,cycle_time_ms,43.5,0.0
/planning/diagnostics,cycle_ms,43.508,8.369887
/control/diagnostics,cycle_time_ms,43.52,0.0
/control/diagnostics,cycle_time_ms,43.54,0.0
/control/diagnostics,cycle_time_ms,43.56,0.0
/control/diagnostics,cycle_time_ms,43.58,0.0
/control/diagnostics,cycle_time_ms,43.6,0.0
/planning/diagnostics,cycle_ms,43.608,9.352529
/control/diagnostics,cycle_time_ms,43.62,0.0
/control/diagnostics,cycle_time_ms,43.64,0.0
/control/diagnostics,cycle_time_ms,43.66,0.0
/control/diagnostics,cycle_time_ms,43.68,0.0
/control/diagnostics,cycle_time_ms,43.7,0.0
/planning/diagnostics,cycle_ms,43.706,10.850985
/control/diagnostics,cycle_time_ms,43.72,0.0
/control/diagnostics,cycle_time_ms,43.74,0.0
/control/diagnostics,cycle_time_ms,43.76,0.0
/control/diagnostics,cycle_time_ms,43.78,0.0
/control/diagnostics,cycle_time_ms,43.8,0.0
/planning/diagnostics,cycle_ms,43.806,9.559678
/control/diagnostics,cycle_time_ms,43.82,0.0
/control/diagnostics,cycle_time_ms,43.84,0.0
/control/diagnostics,cycle_time_ms,43.86,0.0
/control/diagnostics,cycle_time_ms,43.88,0.0
/control/diagnostics,cycle_time_ms,43.9,0.0
/planning/diagnostics,cycle_ms,43.906,9.75832
/control/diagnostics,cycle_time_ms,43.92,0.0
/control/diagnostics,cycle_time_ms,43.94,0.0
/control/diagnostics,cycle_time_ms,43.96,0.0
/control/diagnostics,cycle_time_ms,43.98,0.0
/control/diagnostics,cycle_time_ms,44.0,0.0
/planning/diagnostics,cycle_ms,44.006,8.40678
/control/diagnostics,cycle_time_ms,44.02,0.0
/perception/diagnostics,ground_ms,44.0,3.774203
/perception/diagnostics,cluster_ms,44.0,1.945878
/perception/diagnostics,fit_ms,44.0,0.975125
/perception/diagnostics,track_ms,44.0,0.204059
/perception/diagnostics,total_ms,44.0,7.00978
/control/diagnostics,cycle_time_ms,44.04,0.0
/control/diagnostics,cycle_time_ms,44.06,0.0
/control/diagnostics,cycle_time_ms,44.08,0.0
/control/diagnostics,cycle_time_ms,44.1,0.0
/planning/diagnostics,cycle_ms,44.108,8.404428
/control/diagnostics,cycle_time_ms,44.12,0.0
/control/diagnostics,cycle_time_ms,44.14,0.0
/control/diagnostics,cycle_time_ms,44.16,0.0
/control/diagnostics,cycle_time_ms,44.18,0.0
/control/diagnostics,cycle_time_ms,44.2,0.0
/planning/diagnostics,cycle_ms,44.209,8.439385
/control/diagnostics,cycle_time_ms,44.22,0.0
/control/diagnostics,cycle_time_ms,44.24,0.0
/control/diagnostics,cycle_time_ms,44.26,0.0
/control/diagnostics,cycle_time_ms,44.28,0.0
/control/diagnostics,cycle_time_ms,44.3,0.0
/planning/diagnostics,cycle_ms,44.307,9.8821
/control/diagnostics,cycle_time_ms,44.32,0.0
/control/diagnostics,cycle_time_ms,44.34,0.0
/control/diagnostics,cycle_time_ms,44.36,0.0
/control/diagnostics,cycle_time_ms,44.38,0.0
/control/diagnostics,cycle_time_ms,44.4,0.0
/planning/diagnostics,cycle_ms,44.409,12.286392
/control/diagnostics,cycle_time_ms,44.42,0.0
/control/diagnostics,cycle_time_ms,44.44,0.0
/control/diagnostics,cycle_time_ms,44.46,0.0
/control/diagnostics,cycle_time_ms,44.48,0.0
/control/diagnostics,cycle_time_ms,44.5,0.0
/planning/diagnostics,cycle_ms,44.506,9.408606
/control/diagnostics,cycle_time_ms,44.52,0.0
/control/diagnostics,cycle_time_ms,44.54,0.0
/control/diagnostics,cycle_time_ms,44.56,0.0
/control/diagnostics,cycle_time_ms,44.58,0.0
/control/diagnostics,cycle_time_ms,44.6,0.0
/planning/diagnostics,cycle_ms,44.609,10.252308
/control/diagnostics,cycle_time_ms,44.62,0.0
/control/diagnostics,cycle_time_ms,44.64,0.0
/control/diagnostics,cycle_time_ms,44.66,0.0
/control/diagnostics,cycle_time_ms,44.68,0.0
/control/diagnostics,cycle_time_ms,44.7,0.0
/planning/diagnostics,cycle_ms,44.707,8.880186
/control/diagnostics,cycle_time_ms,44.72,0.0
/control/diagnostics,cycle_time_ms,44.74,0.0
/control/diagnostics,cycle_time_ms,44.76,0.0
/control/diagnostics,cycle_time_ms,44.78,0.0
/control/diagnostics,cycle_time_ms,44.8,0.0
/planning/diagnostics,cycle_ms,44.808,10.905995
/control/diagnostics,cycle_time_ms,44.82,0.0
/control/diagnostics,cycle_time_ms,44.84,0.0
/control/diagnostics,cycle_time_ms,44.86,0.0
/control/diagnostics,cycle_time_ms,44.88,0.0
/control/diagnostics,cycle_time_ms,44.9,0.0
/planning/diagnostics,cycle_ms,44.909,10.341685
/control/diagnostics,cycle_time_ms,44.922,0.0
/control/diagnostics,cycle_time_ms,44.94,0.0
/control/diagnostics,cycle_time_ms,44.96,0.0
/control/diagnostics,cycle_time_ms,44.98,0.0
/control/diagnostics,cycle_time_ms,45.0,0.0
/planning/diagnostics,cycle_ms,45.009,11.254433
/control/diagnostics,cycle_time_ms,45.02,0.0
/perception/diagnostics,ground_ms,45.0,3.329876
/perception/diagnostics,cluster_ms,45.0,1.33396
/perception/diagnostics,fit_ms,45.0,0.808624
/perception/diagnostics,track_ms,45.0,0.071553
/perception/diagnostics,total_ms,45.0,5.650891
/control/diagnostics,cycle_time_ms,45.04,0.0
/control/diagnostics,cycle_time_ms,45.06,0.0
/control/diagnostics,cycle_time_ms,45.08,0.0
/control/diagnostics,cycle_time_ms,45.1,0.0
/planning/diagnostics,cycle_ms,45.111,10.844588
/control/diagnostics,cycle_time_ms,45.12,0.0
/control/diagnostics,cycle_time_ms,45.14,0.0
/control/diagnostics,cycle_time_ms,45.16,0.0
/control/diagnostics,cycle_time_ms,45.18,0.0
/control/diagnostics,cycle_time_ms,45.2,0.0
/planning/diagnostics,cycle_ms,45.209,10.768036
/control/diagnostics,cycle_time_ms,45.22,0.0
/control/diagnostics,cycle_time_ms,45.24,0.0
/control/diagnostics,cycle_time_ms,45.26,0.0
/control/diagnostics,cycle_time_ms,45.28,0.0
/control/diagnostics,cycle_time_ms,45.3,0.0
/planning/diagnostics,cycle_ms,45.309,11.216483
/control/diagnostics,cycle_time_ms,45.32,0.0
/control/diagnostics,cycle_time_ms,45.34,0.0
/control/diagnostics,cycle_time_ms,45.36,0.0
/control/diagnostics,cycle_time_ms,45.38,0.0
/control/diagnostics,cycle_time_ms,45.4,0.0
/planning/diagnostics,cycle_ms,45.408,9.991464
/control/diagnostics,cycle_time_ms,45.42,0.0
/control/diagnostics,cycle_time_ms,45.44,0.0
/control/diagnostics,cycle_time_ms,45.46,0.0
/control/diagnostics,cycle_time_ms,45.48,0.0
/control/diagnostics,cycle_time_ms,45.5,0.0
/planning/diagnostics,cycle_ms,45.509,11.740636
/control/diagnostics,cycle_time_ms,45.52,0.0
/control/diagnostics,cycle_time_ms,45.54,0.0
/control/diagnostics,cycle_time_ms,45.56,0.0
/control/diagnostics,cycle_time_ms,45.58,0.0
/control/diagnostics,cycle_time_ms,45.6,0.0
/planning/diagnostics,cycle_ms,45.61,10.459202
/control/diagnostics,cycle_time_ms,45.62,0.0
/control/diagnostics,cycle_time_ms,45.64,0.0
/control/diagnostics,cycle_time_ms,45.66,0.0
/control/diagnostics,cycle_time_ms,45.68,0.0
/control/diagnostics,cycle_time_ms,45.7,0.0
/planning/diagnostics,cycle_ms,45.708,11.758703
/control/diagnostics,cycle_time_ms,45.72,0.0
/control/diagnostics,cycle_time_ms,45.74,0.0
/control/diagnostics,cycle_time_ms,45.76,0.0
/control/diagnostics,cycle_time_ms,45.78,0.0
/control/diagnostics,cycle_time_ms,45.8,0.0
/planning/diagnostics,cycle_ms,45.807,11.355772
/control/diagnostics,cycle_time_ms,45.82,0.0
/control/diagnostics,cycle_time_ms,45.84,0.0
/control/diagnostics,cycle_time_ms,45.86,0.0
/control/diagnostics,cycle_time_ms,45.88,0.0
/control/diagnostics,cycle_time_ms,45.9,0.0
/planning/diagnostics,cycle_ms,45.907,12.99928
/control/diagnostics,cycle_time_ms,45.92,0.0
/control/diagnostics,cycle_time_ms,45.94,0.0
/control/diagnostics,cycle_time_ms,45.96,0.0
/control/diagnostics,cycle_time_ms,45.98,0.0
/control/diagnostics,cycle_time_ms,46.0,0.0
/planning/diagnostics,cycle_ms,46.012,13.7268
/control/diagnostics,cycle_time_ms,46.02,0.0
/perception/diagnostics,ground_ms,46.0,2.91465
/perception/diagnostics,cluster_ms,46.0,1.058816
/perception/diagnostics,fit_ms,46.0,0.587993
/perception/diagnostics,track_ms,46.0,0.097652
/perception/diagnostics,total_ms,46.0,4.766401
/control/diagnostics,cycle_time_ms,46.04,0.0
/control/diagnostics,cycle_time_ms,46.06,0.0
/control/diagnostics,cycle_time_ms,46.08,0.0
